"iso_3","iso_2","country","year","5000_consumption_pct_total","5111_vat_pct_total","5112_sales_pct_total","5121_excise_pct_total","5000_consumption_pct_gdp","5111_vat_pct_gdp","5112_sales_pct_gdp","5121_excise_pct_gdp"
"AUS","AU","Australia",1975,29.328,0,6.667,11.818,7.442,0,1.692,2.999
"AUS","AU","Australia",1976,28.704,0,6.721,10.639,7.335,0,1.717,2.719
"AUS","AU","Australia",1977,28.342,0,6.591,11.061,7.205,0,1.676,2.812
"AUS","AU","Australia",1978,31.333,0,6.085,13.93,7.685,0,1.493,3.417
"AUS","AU","Australia",1979,31.819,0,5.517,15.707,8.002,0,1.387,3.95
"AUS","AU","Australia",1980,31.1,0,5.271,15.505,8.152,0,1.382,4.064
"AUS","AU","Australia",1981,30.299,0,6.16,13.738,7.994,0,1.625,3.624
"AUS","AU","Australia",1982,32.137,0,6.87,14.58,8.631,0,1.845,3.916
"AUS","AU","Australia",1983,33.807,0,7.476,15.159,8.827,0,1.952,3.958
"AUS","AU","Australia",1984,33.183,0,7.628,14.497,9.194,0,2.113,4.017
"AUS","AU","Australia",1985,32.845,0,7.929,13.898,9.117,0,2.201,3.858
"AUS","AU","Australia",1986,31.006,0,7.786,12.875,8.848,0,2.222,3.674
"AUS","AU","Australia",1987,30.155,0,8.135,11.964,8.637,0,2.33,3.427
"AUS","AU","Australia",1988,28.496,0,9.04,9.816,8.064,0,2.558,2.778
"AUS","AU","Australia",1989,28.706,0,8.956,9.575,8.042,0,2.509,2.682
"AUS","AU","Australia",1990,27.825,0,8.039,10.279,7.821,0,2.259,2.889
"AUS","AU","Australia",1991,27.765,0,8.089,9.444,7.404,0,2.157,2.518
"AUS","AU","Australia",1992,28.32,0,7.984,9.301,7.401,0,2.087,2.431
"AUS","AU","Australia",1993,29.502,0,8.404,9.644,7.849,0,2.236,2.566
"AUS","AU","Australia",1994,29.469,0,8.544,9.71,8.106,0,2.35,2.671
"AUS","AU","Australia",1995,29.015,0,8.691,9.363,8.207,0,2.458,2.648
"AUS","AU","Australia",1996,27.954,0,8.277,8.918,8.085,0,2.394,2.579
"AUS","AU","Australia",1997,27.543,0,8.355,8.571,7.895,0,2.395,2.457
"AUS","AU","Australia",1998,27.372,0,8.264,7.965,8.056,0,2.432,2.344
"AUS","AU","Australia",1999,26.209,0,7.939,7.582,7.811,0,2.366,2.26
"AUS","AU","Australia",2000,28.813,11.108,0.92,9.205,8.776,3.383,0.28,2.804
"AUS","AU","Australia",2001,30.471,12.553,0.363,9.393,8.814,3.631,0.105,2.717
"AUS","AU","Australia",2002,30.507,13.095,0.375,9.067,9.091,3.902,0.112,2.702
"AUS","AU","Australia",2003,29.88,13.226,0.388,8.487,8.953,3.963,0.116,2.543
"AUS","AU","Australia",2004,28.699,12.77,0.352,8.184,8.688,3.866,0.106,2.477
"AUS","AU","Australia",2005,28.07,13.097,0.324,7.632,8.414,3.926,0.097,2.288
"AUS","AU","Australia",2006,27.551,12.904,0.337,7.381,8.097,3.792,0.099,2.169
"AUS","AU","Australia",2007,27.003,12.77,0.318,7.008,7.971,3.77,0.094,2.069
"AUS","AU","Australia",2008,27.855,12.609,0.322,7.456,7.473,3.383,0.086,2
"AUS","AU","Australia",2009,29.688,14.012,0.375,7.637,7.58,3.578,0.096,1.95
"AUS","AU","Australia",2010,28.986,13.435,0.345,7.456,7.324,3.395,0.087,1.884
"AUS","AU","Australia",2011,27.411,12.584,0.298,6.782,7.096,3.258,0.077,1.756
"AUS","AU","Australia",2012,28.327,12.17,0.278,6.392,7.623,3.275,0.075,1.72
"AUS","AU","Australia",2013,28.637,12.811,0.3,6.109,7.763,3.473,0.081,1.656
"AUS","AU","Australia",2014,26.862,12.744,0.309,5.531,7.326,3.475,0.084,1.508
"AUS","AU","Australia",2015,27.624,13.017,0.324,4.865,7.707,3.632,0.091,1.357
"AUS","AU","Australia",2016,27.086,12.878,0.313,4.675,7.481,3.557,0.086,1.291
"AUS","AU","Australia",2017,26.301,12.152,0.311,4.49,7.495,3.463,0.089,1.28
"AUS","AU","Australia",2018,25.454,11.666,0.301,4.387,7.3,3.346,0.086,1.258
"AUS","AU","Australia",2019,25.454,11.666,0.301,4.387,7.3,3.346,0.086,1.258
"AUT","AT","Austria",1975,34.522,19.841,0,7.906,12.543,7.209,0,2.872
"AUT","AT","Austria",1976,34.936,21.655,0,7.992,12.649,7.84,0,2.893
"AUT","AT","Austria",1977,33.529,20.835,0,7.956,12.255,7.615,0,2.908
"AUT","AT","Austria",1978,31.701,19.784,0,7.526,12.265,7.655,0,2.912
"AUT","AT","Austria",1979,32.073,20.359,0,7.587,12.218,7.756,0,2.89
"AUT","AT","Austria",1980,31.517,20.109,0,7.458,12.157,7.757,0,2.877
"AUT","AT","Austria",1981,31.468,20.18,0,7.537,12.476,8.001,0,2.988
"AUT","AT","Austria",1982,31.408,20.087,0,7.638,12.068,7.718,0,2.935
"AUT","AT","Austria",1983,32.158,20.777,0,7.663,12.256,7.919,0,2.921
"AUT","AT","Austria",1984,33.172,21.727,0,7.289,13.194,8.642,0,2.899
"AUT","AT","Austria",1985,32.57,20.992,0,7.004,13.17,8.489,0,2.832
"AUT","AT","Austria",1986,32.093,20.693,0,6.891,12.946,8.348,0,2.78
"AUT","AT","Austria",1987,32.326,20.853,0,6.913,12.917,8.333,0,2.762
"AUT","AT","Austria",1988,32.007,20.612,0,6.819,12.79,8.236,0,2.725
"AUT","AT","Austria",1989,32.464,21.117,0,6.559,12.643,8.224,0,2.555
"AUT","AT","Austria",1990,31.521,20.78,0,6.087,12.384,8.164,0,2.392
"AUT","AT","Austria",1991,30.684,20.291,0,5.819,12.196,8.065,0,2.313
"AUT","AT","Austria",1992,30.209,19.545,0,6.295,12.471,8.068,0,2.599
"AUT","AT","Austria",1993,29.34,19.065,0,6.058,12.231,7.948,0,2.525
"AUT","AT","Austria",1994,30.942,20.895,0,5.68,12.903,8.713,0,2.369
"AUT","AT","Austria",1995,29.038,18.434,0,6.071,11.984,7.608,0,2.506
"AUT","AT","Austria",1996,29.013,18.85,0,5.887,12.371,8.038,0,2.51
"AUT","AT","Austria",1997,29.123,18.667,0,6.238,12.651,8.109,0,2.71
"AUT","AT","Austria",1998,28.97,18.447,0,6.185,12.587,8.015,0,2.687
"AUT","AT","Austria",1999,29.466,19.037,0,6.202,12.697,8.203,0,2.673
"AUT","AT","Austria",2000,29.335,18.663,0,6.072,12.404,7.892,0,2.568
"AUT","AT","Austria",2001,28.196,17.838,0,5.918,12.374,7.828,0,2.597
"AUT","AT","Austria",2002,29.287,18.565,0,6.13,12.505,7.927,0,2.617
"AUT","AT","Austria",2003,29.173,18.208,0,6.325,12.372,7.722,0,2.682
"AUT","AT","Austria",2004,29.232,18.278,0,6.427,12.265,7.669,0,2.696
"AUT","AT","Austria",2005,29.324,18.638,0,6.32,12.026,7.644,0,2.592
"AUT","AT","Austria",2006,28.712,18.213,0,6.014,11.602,7.359,0,2.43
"AUT","AT","Austria",2007,28.319,18.186,0,5.871,11.483,7.374,0,2.381
"AUT","AT","Austria",2008,27.794,18.017,0,5.647,11.504,7.457,0,2.337
"AUT","AT","Austria",2009,28.792,18.789,0,5.688,11.799,7.7,0,2.331
"AUT","AT","Austria",2010,28.665,18.739,0,5.711,11.74,7.675,0,2.339
"AUT","AT","Austria",2011,28.901,18.385,0,5.86,11.884,7.56,0,2.409
"AUT","AT","Austria",2012,28.722,18.442,0,5.682,11.996,7.702,0,2.373
"AUT","AT","Austria",2013,28.024,18.045,0,5.502,11.948,7.693,0,2.346
"AUT","AT","Austria",2014,27.873,17.862,0,5.3,11.902,7.627,0,2.263
"AUT","AT","Austria",2015,27.658,17.702,0,5.219,11.928,7.634,0,2.251
"AUT","AT","Austria",2016,28.535,18.289,0,5.305,11.924,7.643,0,2.217
"AUT","AT","Austria",2017,28.449,18.31,0,5.35,11.879,7.646,0,2.234
"AUT","AT","Austria",2018,27.726,18.01,0,5.034,11.704,7.602,0,2.125
"AUT","AT","Austria",2019,27.538,17.992,0,4.856,11.688,7.637,0,2.061
"BEL","BE","Belgium",1975,27.142,16.194,0,6.634,10.57,6.306,0,2.583
"BEL","BE","Belgium",1976,28.27,17.484,0,6.334,11.066,6.843,0,2.479
"BEL","BE","Belgium",1977,27.849,17.244,0,5.889,11.436,7.081,0,2.418
"BEL","BE","Belgium",1978,26.911,17.18,0,5.39,11.206,7.154,0,2.245
"BEL","BE","Belgium",1979,26.923,17.072,0,5.203,11.415,7.238,0,2.206
"BEL","BE","Belgium",1980,26.988,16.882,0,5.333,10.991,6.875,0,2.172
"BEL","BE","Belgium",1981,27.207,17.622,0,4.958,11.152,7.223,0,2.032
"BEL","BE","Belgium",1982,27.056,16.725,0,5.192,11.42,7.059,0,2.192
"BEL","BE","Belgium",1983,26.807,16.559,0,5.233,11.503,7.105,0,2.245
"BEL","BE","Belgium",1984,25.373,15.786,0,4.913,11.07,6.887,0,2.143
"BEL","BE","Belgium",1985,25.087,15.737,0,4.733,10.967,6.879,0,2.069
"BEL","BE","Belgium",1986,24.503,15.349,0,4.692,10.649,6.671,0,2.039
"BEL","BE","Belgium",1987,24.956,15.475,0,4.598,11.004,6.824,0,2.027
"BEL","BE","Belgium",1988,25.388,16.115,0,4.511,10.86,6.893,0,1.93
"BEL","BE","Belgium",1989,26.173,16.635,0,4.744,10.72,6.813,0,1.943
"BEL","BE","Belgium",1990,26.077,16.4,0.032,4.94,10.794,6.788,0.013,2.045
"BEL","BE","Belgium",1991,25.847,16.196,0.025,4.919,10.754,6.739,0.011,2.047
"BEL","BE","Belgium",1992,25.968,15.788,0.027,5.3,10.694,6.501,0.011,2.182
"BEL","BE","Belgium",1993,25.288,15.26,0.031,5.181,10.781,6.505,0.013,2.209
"BEL","BE","Belgium",1994,25.712,15.565,0.031,5.316,11.034,6.68,0.013,2.281
"BEL","BE","Belgium",1995,25.29,15.232,0.032,5.255,10.834,6.525,0.014,2.251
"BEL","BE","Belgium",1996,25.682,15.412,0.048,5.434,11.134,6.681,0.021,2.356
"BEL","BE","Belgium",1997,25.627,15.334,0.066,5.313,11.228,6.718,0.029,2.328
"BEL","BE","Belgium",1998,24.957,14.975,0.064,5.263,11.09,6.655,0.028,2.339
"BEL","BE","Belgium",1999,25.946,15.852,0.067,5.219,11.478,7.013,0.03,2.309
"BEL","BE","Belgium",2000,25.872,16.113,0.112,5.061,11.345,7.065,0.049,2.219
"BEL","BE","Belgium",2001,24.973,15.384,0.074,4.877,10.911,6.721,0.032,2.131
"BEL","BE","Belgium",2002,25.069,15.476,0.161,4.942,11.008,6.796,0.071,2.17
"BEL","BE","Belgium",2003,25.301,15.378,0.123,5.127,10.966,6.665,0.053,2.222
"BEL","BE","Belgium",2004,25.686,15.592,0.231,5.303,11.166,6.778,0.1,2.305
"BEL","BE","Belgium",2005,25.933,15.875,0.277,5.304,11.244,6.883,0.12,2.3
"BEL","BE","Belgium",2006,25.869,16.041,0.224,5.047,11.18,6.933,0.097,2.181
"BEL","BE","Belgium",2007,25.892,16.181,0.184,4.995,11.113,6.945,0.079,2.144
"BEL","BE","Belgium",2008,25.311,15.717,0.155,4.728,11.034,6.852,0.068,2.061
"BEL","BE","Belgium",2009,25.7,15.937,0.157,4.925,10.974,6.805,0.067,2.103
"BEL","BE","Belgium",2010,26.116,16.222,0.163,4.998,11.199,6.956,0.07,2.143
"BEL","BE","Belgium",2011,25.596,15.882,0.17,4.799,11.136,6.91,0.074,2.088
"BEL","BE","Belgium",2012,25.772,15.68,0.132,4.642,11.425,6.951,0.059,2.058
"BEL","BE","Belgium",2013,24.884,15.401,0.136,4.542,11.207,6.936,0.061,2.046
"BEL","BE","Belgium",2014,24.624,15.256,0.125,4.553,11.021,6.828,0.056,2.038
"BEL","BE","Belgium",2015,24.598,15.006,0.119,4.704,10.855,6.622,0.052,2.076
"BEL","BE","Belgium",2016,25.331,15.425,0.126,5.066,10.974,6.682,0.055,2.195
"BEL","BE","Belgium",2017,25.027,15.239,0.099,5.072,10.961,6.674,0.044,2.221
"BEL","BE","Belgium",2018,25.189,15.376,0.114,5.015,11.07,6.758,0.05,2.204
"BEL","BE","Belgium",2019,25.681,15.615,0.185,4.913,11.021,6.701,0.079,2.109
"CAN","CA","Canada",1975,32.014,0,12.455,6.311,9.968,0,3.878,1.965
"CAN","CA","Canada",1976,31.841,0,12.905,6.55,9.736,0,3.946,2.003
"CAN","CA","Canada",1977,32.663,0,13.316,6.512,9.742,0,3.971,1.942
"CAN","CA","Canada",1978,32.321,0,11.881,6.086,9.553,0,3.511,1.799
"CAN","CA","Canada",1979,32.577,0,11.867,6.066,9.559,0,3.482,1.78
"CAN","CA","Canada",1980,32.578,0,11.541,6.737,9.878,0,3.499,2.043
"CAN","CA","Canada",1981,33.913,0,10.854,10.82,11.025,0,3.529,3.518
"CAN","CA","Canada",1982,33.273,0,10.738,11.295,10.755,0,3.471,3.651
"CAN","CA","Canada",1983,32.48,0,11.478,9.443,10.316,0,3.646,2.999
"CAN","CA","Canada",1984,32.931,0,12.019,9.232,10.442,0,3.811,2.927
"CAN","CA","Canada",1985,31.807,0,13.165,7.906,10.055,0,4.162,2.499
"CAN","CA","Canada",1986,29.589,0,14.464,6.379,9.573,0,4.679,2.064
"CAN","CA","Canada",1987,29.088,0,13.953,6.609,9.69,0,4.648,2.202
"CAN","CA","Canada",1988,28.331,0,15.235,6.31,9.358,0,5.032,2.084
"CAN","CA","Canada",1989,27.792,0,15.309,6.012,9.484,0,5.224,2.052
"CAN","CA","Canada",1990,25.841,0,14.12,5.928,9.063,0,4.952,2.079
"CAN","CA","Canada",1991,25.89,6.962,6.481,6.796,9.192,2.472,2.301,2.413
"CAN","CA","Canada",1992,26.337,6.869,7.049,6.635,9.236,2.409,2.472,2.327
"CAN","CA","Canada",1993,26.678,9.05,5.417,6.292,9.189,3.117,1.866,2.167
"CAN","CA","Canada",1994,26.166,8.94,5.634,5.606,9.002,3.076,1.938,1.929
"CAN","CA","Canada",1995,25.405,8.433,5.55,5.625,8.797,2.92,1.922,1.948
"CAN","CA","Canada",1996,24.968,8.438,5.505,5.473,8.724,2.948,1.923,1.912
"CAN","CA","Canada",1997,24.431,8.817,4.857,5.269,8.744,3.156,1.738,1.886
"CAN","CA","Canada",1998,24.746,9.167,4.9,5.325,8.837,3.274,1.75,1.901
"CAN","CA","Canada",1999,24.067,9.106,4.899,4.971,8.541,3.231,1.739,1.764
"CAN","CA","Canada",2000,24.208,9.196,4.979,4.719,8.394,3.188,1.726,1.636
"CAN","CA","Canada",2001,24.722,9.238,5.192,4.926,8.427,3.149,1.77,1.679
"CAN","CA","Canada",2002,26.205,9.814,5.269,5.416,8.669,3.247,1.743,1.792
"CAN","CA","Canada",2003,26.269,10,5.196,5.523,8.59,3.27,1.699,1.806
"CAN","CA","Canada",2004,25.735,9.91,5.003,5.345,8.419,3.242,1.637,1.748
"CAN","CA","Canada",2005,25.182,9.852,4.903,4.943,8.225,3.218,1.601,1.615
"CAN","CA","Canada",2006,24.374,9.374,4.91,4.62,7.976,3.068,1.607,1.512
"CAN","CA","Canada",2007,23.964,8.987,4.91,4.439,7.787,2.92,1.595,1.443
"CAN","CA","Canada",2008,22.499,12.34,0.502,4.105,7.028,3.854,0.157,1.282
"CAN","CA","Canada",2009,22.871,12.652,0.588,4.268,7.398,4.092,0.19,1.381
"CAN","CA","Canada",2010,23.956,13.688,0.274,4.507,7.428,4.244,0.085,1.397
"CAN","CA","Canada",2011,23.734,13.701,0.306,4.332,7.311,4.22,0.094,1.334
"CAN","CA","Canada",2012,23.376,13.681,0.256,4.153,7.288,4.265,0.08,1.295
"CAN","CA","Canada",2013,23.032,13.22,0.534,4.132,7.17,4.116,0.166,1.286
"CAN","CA","Canada",2014,23.006,13.245,0.602,4.047,7.193,4.141,0.188,1.265
"CAN","CA","Canada",2015,23.004,13.271,0.598,3.87,7.55,4.356,0.196,1.27
"CAN","CA","Canada",2016,22.978,13.411,0.472,3.876,7.642,4.46,0.157,1.289
"CAN","CA","Canada",2017,23.376,13.546,0.543,3.856,7.741,4.486,0.18,1.277
"CAN","CA","Canada",2018,23.497,13.614,0.595,3.796,7.805,4.522,0.198,1.261
"CAN","CA","Canada",2019,22.949,13.44,0.635,3.741,7.677,4.496,0.212,1.252
"CHE","CH","Switzerland",1975,22.353,0,8.686,7.672,5.026,0,1.953,1.725
"CHE","CH","Switzerland",1976,21.584,0,8.922,7.327,5.129,0,2.12,1.741
"CHE","CH","Switzerland",1977,22.309,0,9.267,7.54,5.342,0,2.219,1.806
"CHE","CH","Switzerland",1978,22.865,0,9.52,7.816,5.461,0,2.274,1.867
"CHE","CH","Switzerland",1979,22.905,0,9.716,7.651,5.377,0,2.281,1.796
"CHE","CH","Switzerland",1980,23.044,0,10.288,7.388,5.36,0,2.393,1.718
"CHE","CH","Switzerland",1981,22.543,0,10.558,6.866,5.26,0,2.463,1.602
"CHE","CH","Switzerland",1982,22.153,0,10.485,6.768,5.237,0,2.479,1.6
"CHE","CH","Switzerland",1983,22.112,0,10.634,6.737,5.347,0,2.571,1.629
"CHE","CH","Switzerland",1984,21.437,0,10.57,6.418,5.22,0,2.574,1.563
"CHE","CH","Switzerland",1985,21.912,0,10.747,6.76,5.218,0,2.559,1.61
"CHE","CH","Switzerland",1986,21.583,0,10.677,6.527,5.349,0,2.646,1.617
"CHE","CH","Switzerland",1987,22.057,0,11.189,6.559,5.406,0,2.742,1.608
"CHE","CH","Switzerland",1988,21.682,0,11.228,6.243,5.374,0,2.783,1.547
"CHE","CH","Switzerland",1989,21.665,0,11.595,5.948,5.215,0,2.791,1.432
"CHE","CH","Switzerland",1990,20.602,11.596,0,5.409,4.892,2.754,0,1.284
"CHE","CH","Switzerland",1991,20.334,11.344,0,5.39,4.79,2.672,0,1.27
"CHE","CH","Switzerland",1992,19.46,10.704,0,5.224,4.67,2.568,0,1.254
"CHE","CH","Switzerland",1993,19.231,9.797,0,6.011,4.714,2.402,0,1.474
"CHE","CH","Switzerland",1994,18.816,9.398,0,6.054,4.691,2.343,0,1.509
"CHE","CH","Switzerland",1995,21.318,12.02,0,5.936,5.44,3.067,0,1.515
"CHE","CH","Switzerland",1996,20.632,11.375,0,5.744,5.365,2.958,0,1.494
"CHE","CH","Switzerland",1997,20.802,11.753,0.226,5.535,5.332,3.012,0.058,1.419
"CHE","CH","Switzerland",1998,20.996,11.782,0.251,5.789,5.535,3.106,0.066,1.526
"CHE","CH","Switzerland",1999,22.428,13.016,0.274,5.912,5.959,3.458,0.073,1.571
"CHE","CH","Switzerland",2000,21.946,13.083,0.255,5.369,6.059,3.612,0.07,1.482
"CHE","CH","Switzerland",2001,22.644,13.399,0.268,5.413,6.122,3.622,0.072,1.463
"CHE","CH","Switzerland",2002,21.986,12.989,0.242,5.127,6.074,3.588,0.067,1.416
"CHE","CH","Switzerland",2003,22.754,13.404,0.239,5.348,6.128,3.61,0.064,1.44
"CHE","CH","Switzerland",2004,23.123,13.546,0.239,5.508,6.153,3.604,0.064,1.466
"CHE","CH","Switzerland",2005,23.13,13.362,0.229,5.363,6.163,3.56,0.061,1.429
"CHE","CH","Switzerland",2006,22.911,13.31,0.224,5.185,6.059,3.52,0.059,1.371
"CHE","CH","Switzerland",2007,22.89,12.933,0.236,5.149,5.998,3.389,0.062,1.349
"CHE","CH","Switzerland",2008,22.498,12.763,0.227,4.962,5.98,3.393,0.06,1.319
"CHE","CH","Switzerland",2009,22.232,12.427,0.195,4.98,5.998,3.353,0.053,1.343
"CHE","CH","Switzerland",2010,22.894,12.722,0.23,5.107,6.089,3.383,0.061,1.358
"CHE","CH","Switzerland",2011,22.602,12.903,0.244,4.785,6.078,3.47,0.066,1.287
"CHE","CH","Switzerland",2012,22.791,13.015,0.243,4.862,6.133,3.502,0.065,1.308
"CHE","CH","Switzerland",2013,22.454,12.982,0.213,4.673,6.062,3.505,0.057,1.262
"CHE","CH","Switzerland",2014,22.33,12.886,0.202,4.622,6.003,3.464,0.054,1.242
"CHE","CH","Switzerland",2015,21.591,12.376,0.217,4.452,5.953,3.413,0.06,1.228
"CHE","CH","Switzerland",2016,21.433,12.204,0.19,4.408,5.929,3.376,0.053,1.219
"CHE","CH","Switzerland",2017,21.12,12.021,0.208,4.254,6.001,3.416,0.059,1.209
"CHE","CH","Switzerland",2018,20.815,11.688,0.206,4.365,5.838,3.278,0.058,1.224
"CHE","CH","Switzerland",2019,20.953,11.772,0.207,4.397,5.978,3.359,0.059,1.254
"CHL","CL","Chile",1990,62.948,37.385,0,9.343,10.632,6.314,0,1.578
"CHL","CL","Chile",1991,62.899,38.484,0,9.622,11.188,6.845,0,1.711
"CHL","CL","Chile",1992,63.229,40.025,0,9.15,11.671,7.388,0,1.689
"CHL","CL","Chile",1993,64.956,42.342,0,7.963,12.117,7.899,0,1.486
"CHL","CL","Chile",1994,63.631,42.176,0,7.882,11.711,7.762,0,1.451
"CHL","CL","Chile",1995,62.559,40.59,0,7.894,11.449,7.428,0,1.445
"CHL","CL","Chile",1996,62.885,40.768,0,8.141,12.288,7.967,0,1.591
"CHL","CL","Chile",1997,63.615,41.44,0,8.746,12.118,7.894,0,1.666
"CHL","CL","Chile",1998,64.859,41.561,0,10.002,12.217,7.828,0,1.884
"CHL","CL","Chile",1999,65.219,42.265,0,10.34,11.791,7.641,0,1.869
"CHL","CL","Chile",2000,63.804,41.842,0,10.329,12.003,7.871,0,1.943
"CHL","CL","Chile",2001,62.116,40.939,0,10.716,11.831,7.797,0,2.041
"CHL","CL","Chile",2002,61.68,41.737,0,10.489,11.776,7.968,0,2.002
"CHL","CL","Chile",2003,60.548,42.673,0,9.976,11.407,8.039,0,1.879
"CHL","CL","Chile",2004,56.703,41.694,0,8.619,10.822,7.958,0,1.645
"CHL","CL","Chile",2005,51.499,37.793,0,7.765,10.673,7.833,0,1.609
"CHL","CL","Chile",2006,43.207,31.952,0,6.258,9.496,7.023,0,1.375
"CHL","CL","Chile",2007,43.806,32.922,0,6.31,9.949,7.477,0,1.433
"CHL","CL","Chile",2008,50.521,39.382,0,5.803,10.814,8.43,0,1.242
"CHL","CL","Chile",2009,55.622,42.073,0,7.448,9.641,7.293,0,1.291
"CHL","CL","Chile",2010,51.201,38.451,0,7.147,10.031,7.533,0,1.4
"CHL","CL","Chile",2011,49.297,37.018,0,6.796,10.409,7.817,0,1.435
"CHL","CL","Chile",2012,50.059,37.696,0,6.829,10.676,8.04,0,1.457
"CHL","CL","Chile",2013,53.977,40.797,0,7.258,10.72,8.102,0,1.441
"CHL","CL","Chile",2014,55.336,41.632,0,7.632,10.853,8.165,0,1.497
"CHL","CL","Chile",2015,54.092,40.802,0,7.417,11.029,8.319,0,1.512
"CHL","CL","Chile",2016,54.584,41.234,0,7.527,10.989,8.301,0,1.515
"CHL","CL","Chile",2017,54.8,41.584,0,7.403,11.048,8.383,0,1.492
"CHL","CL","Chile",2018,53.257,40.213,0,6.936,11.225,8.476,0,1.462
"CHL","CL","Chile",2019,53.059,39.883,0,6.983,10.96,8.239,0,1.442
"COL","CO","Colombia",1990,53.836,22.605,3.462,15.689,6.109,2.565,0.393,1.78
"COL","CO","Colombia",1991,46.373,21.793,3.061,13.247,6.176,2.902,0.408,1.764
"COL","CO","Colombia",1992,46.629,23.986,2.977,12.849,6.486,3.336,0.414,1.787
"COL","CO","Colombia",1993,45.084,23.583,3.108,11.389,6.48,3.389,0.447,1.637
"COL","CO","Colombia",1994,45.954,26.027,3.477,9.676,7.235,4.098,0.547,1.523
"COL","CO","Colombia",1995,43.262,24.645,3.392,8.897,6.936,3.951,0.544,1.426
"COL","CO","Colombia",1996,44.364,26.892,3.651,8.644,7.412,4.493,0.61,1.444
"COL","CO","Colombia",1997,42.283,25.829,3.585,7.378,7.35,4.49,0.623,1.282
"COL","CO","Colombia",1998,43.275,25.575,4.17,6.958,7.076,4.182,0.682,1.138
"COL","CO","Colombia",1999,41.102,24.63,4.146,7.256,6.66,3.991,0.672,1.176
"COL","CO","Colombia",2000,46.343,27.602,3.726,8.885,7.268,4.329,0.584,1.393
"COL","CO","Colombia",2001,45.463,27.146,3.488,8.59,7.878,4.704,0.604,1.488
"COL","CO","Colombia",2002,44.037,26.608,3.67,8.125,7.554,4.564,0.629,1.394
"COL","CO","Colombia",2003,46.017,28.569,4.123,8.152,7.957,4.94,0.713,1.41
"COL","CO","Colombia",2004,43.925,27.694,4.017,7.642,7.893,4.976,0.722,1.373
"COL","CO","Colombia",2005,44.807,28.243,4.062,7.477,8.181,5.157,0.742,1.365
"COL","CO","Colombia",2006,45.293,29.328,4.139,6.702,8.727,5.651,0.798,1.291
"COL","CO","Colombia",2007,44.459,28.269,4.272,6.381,8.58,5.456,0.824,1.231
"COL","CO","Colombia",2008,45.555,29.84,4.421,6.222,8.67,5.679,0.841,1.184
"COL","CO","Colombia",2009,42.637,27.453,4.53,6.072,8.023,5.166,0.852,1.143
"COL","CO","Colombia",2010,45.108,29.264,4.593,6.147,8.163,5.296,0.831,1.112
"COL","CO","Colombia",2011,44.058,29.945,4.208,6.058,8.341,5.669,0.797,1.147
"COL","CO","Colombia",2012,40.505,27.636,4.214,5.643,7.988,5.45,0.831,1.113
"COL","CO","Colombia",2013,38.668,24.23,4.082,6.959,7.742,4.851,0.817,1.393
"COL","CO","Colombia",2014,40.878,25.98,4.323,7.19,7.992,5.079,0.845,1.406
"COL","CO","Colombia",2015,41.032,26.012,4.386,7.126,8.167,5.177,0.873,1.418
"COL","CO","Colombia",2016,40.633,25.412,4.537,7.475,7.752,4.848,0.866,1.426
"COL","CO","Colombia",2017,43.14,28.969,4.547,6.648,8.189,5.499,0.863,1.262
"COL","CO","Colombia",2018,42.779,29.364,4.433,6.338,8.257,5.668,0.856,1.223
"COL","CO","Colombia",2019,42.943,29.63,4.448,6.216,8.45,5.83,0.875,1.223
"CZE","CZ","Czech Republic",1993,33.319,17.619,0,9.137,12.239,6.472,0,3.356
"CZE","CZ","Czech Republic",1994,33.504,17.568,0,9.498,11.887,6.233,0,3.37
"CZE","CZ","Czech Republic",1995,32.145,16.647,0,9.766,11.089,5.743,0,3.369
"CZE","CZ","Czech Republic",1996,32.911,17.762,0,9.59,10.896,5.881,0,3.175
"CZE","CZ","Czech Republic",1997,31.04,17.404,0,9.259,10.366,5.812,0,3.092
"CZE","CZ","Czech Republic",1998,30.976,17.452,0,9.244,10.005,5.637,0,2.986
"CZE","CZ","Czech Republic",1999,31.987,18.435,0,9.571,10.595,6.106,0,3.17
"CZE","CZ","Czech Republic",2000,31.488,18.304,0,9.254,10.181,5.919,0,2.992
"CZE","CZ","Czech Republic",2001,30.514,17.935,0,9.188,9.888,5.812,0,2.977
"CZE","CZ","Czech Republic",2002,29.692,17.325,0,8.9,9.88,5.765,0,2.962
"CZE","CZ","Czech Republic",2003,29.614,17.06,0,9.107,10.098,5.817,0,3.105
"CZE","CZ","Czech Republic",2004,31.534,19.272,0,9.347,10.877,6.648,0,3.224
"CZE","CZ","Czech Republic",2005,31.698,19.125,0,9.827,10.851,6.547,0,3.364
"CZE","CZ","Czech Republic",2006,30.596,17.886,0,10.035,10.354,6.053,0,3.396
"CZE","CZ","Czech Republic",2007,30.351,17.648,0,10.142,10.351,6.019,0,3.459
"CZE","CZ","Czech Republic",2008,31.967,19.341,0,10.106,10.645,6.44,0,3.365
"CZE","CZ","Czech Republic",2009,33.692,20.383,0,10.813,10.811,6.54,0,3.47
"CZE","CZ","Czech Republic",2010,33.755,20.473,0,10.755,10.879,6.598,0,3.466
"CZE","CZ","Czech Republic",2011,34.254,20.613,0,11.163,11.312,6.807,0,3.686
"CZE","CZ","Czech Republic",2012,34.348,20.926,0,11.096,11.485,6.997,0,3.71
